production_id,job_order_id,product_id,machine_id,operator_id,step_number,step_machine_type,date,shift,start_time,end_time,setup_time_min,cycle_time_min,queue_time_min,total_time_min,quantity_in,quantity_good,first_pass_yield,machine_cost,labor_cost
PRD-RUN-000612,JOB-00155,PRD-008,MCH-009,OPR-012,2,Drill Press,2024-04-02,Morning (6AM-2PM),2024-04-02 13:02,2024-04-02 15:33,12.0,27.8,1.4,152.4,5,4,0.85,113.25,88.08
PRD-RUN-000613,JOB-00155,PRD-008,MCH-016,OPR-007,3,Assembly Station,2024-04-02,Afternoon (2PM-10PM),2024-04-02 16:09,2024-04-02 22:42,3.0,77.9,29.8,422.3,5,4,0.913,261.67,228.96
PRD-RUN-000614,JOB-00155,PRD-008,MCH-017,OPR-013,4,Inspection Station,2024-04-02,Night (10PM-6AM),2024-04-02 23:00,2024-04-03 00:11,3.0,13.6,4.8,75.8,5,4,0.91,65.08,41.42
PRD-RUN-000615,JOB-00156,PRD-008,MCH-003,OPR-006,1,CNC Mill,2024-03-15,Night (10PM-6AM),2024-03-15 03:02,2024-03-17 05:13,11.1,60.0,20.3,3031.4,50,42,0.85,4265.72,1756.47
PRD-RUN-000616,JOB-00156,PRD-008,MCH-010,OPR-001,2,Drill Press,2024-03-17,Night (10PM-6AM),2024-03-17 05:36,2024-03-17 23:21,15.2,21.0,4.6,1069.8,50,42,0.85,798.9,621.37
PRD-RUN-000617,JOB-00156,PRD-008,MCH-014,OPR-015,3,Assembly Station,2024-03-17,Night (10PM-6AM),2024-03-17 23:48,2024-03-20 01:38,5.2,59.7,9.8,3000.0,50,42,0.85,1993.47,1744.28
PRD-RUN-000618,JOB-00156,PRD-008,MCH-018,OPR-007,4,Inspection Station,2024-03-20,Night (10PM-6AM),2024-03-20 02:18,2024-03-20 14:15,11.8,14.1,14.4,731.2,50,43,0.878,657.07,418.13
PRD-RUN-000619,JOB-00157,PRD-003,MCH-001,OPR-010,1,CNC Mill,2025-03-11,Night (10PM-6AM),2025-03-11 02:49,2025-03-11 03:50,10.5,50.7,61.7,122.9,1,1,0.85,86.7,35.7
PRD-RUN-000620,JOB-00157,PRD-003,MCH-009,OPR-004,2,Drill Press,2025-03-11,Night (10PM-6AM),2025-03-11 04:24,2025-03-11 04:58,13.0,20.7,12.5,46.2,1,1,0.9,25.28,19.66
PRD-RUN-000621,JOB-00157,PRD-003,MCH-006,OPR-009,3,CNC Lathe,2025-03-11,Morning (6AM-2PM),2025-03-11 06:04,2025-03-11 06:57,11.6,40.9,47.1,99.6,1,1,0.85,65.62,30.62
PRD-RUN-000622,JOB-00157,PRD-003,MCH-017,OPR-009,4,Inspection Station,2025-03-11,Morning (6AM-2PM),2025-03-11 07:44,2025-03-11 08:11,9.0,17.9,40.8,67.7,1,1,0.85,24.66,15.69
PRD-RUN-000623,JOB-00158,PRD-004,MCH-005,OPR-009,1,CNC Lathe,2025-08-19,Night (10PM-6AM),2025-08-19 04:44,2025-08-19 11:58,8.4,42.6,4.6,439.0,10,8,0.854,543.0,253.4
PRD-RUN-000624,JOB-00158,PRD-004,MCH-012,OPR-013,2,Surface Grinder,2025-08-19,Afternoon (2PM-10PM),2025-08-19 16:36,2025-08-19 21:13,4.8,27.2,262.7,539.5,10,9,0.946,299.87,161.47
PRD-RUN-000625,JOB-00158,PRD-004,MCH-017,OPR-009,3,Inspection Station,2025-08-19,Night (10PM-6AM),2025-08-19 23:07,2025-08-20 02:28,15.4,18.6,99.6,301.0,10,8,0.85,184.62,117.48
PRD-RUN-000626,JOB-00159,PRD-007,MCH-003,OPR-002,1,CNC Mill,2025-09-25,Morning (6AM-2PM),2025-09-25 06:17,2025-09-25 16:15,10.7,58.7,35.6,633.3,10,8,0.85,846.74,348.66
PRD-RUN-000627,JOB-00159,PRD-007,MCH-010,OPR-001,2,Drill Press,2025-09-25,Afternoon (2PM-10PM),2025-09-25 17:03,2025-09-25 20:46,13.4,21.0,40.7,264.1,10,8,0.85,167.55,130.32
PRD-RUN-000628,JOB-00159,PRD-007,MCH-010,OPR-016,3,Drill Press,2025-09-25,Afternoon (2PM-10PM),2025-09-25 21:09,2025-09-26 00:52,13.0,21.0,8.8,231.8,10,8,0.85,167.25,130.08
PRD-RUN-000629,JOB-00159,PRD-007,MCH-012,OPR-016,4,Surface Grinder,2025-09-26,Night (10PM-6AM),2025-09-26 02:07,2025-09-26 07:12,3.0,30.2,47.3,352.3,10,8,0.85,330.42,177.92
PRD-RUN-000630,JOB-00159,PRD-007,MCH-017,OPR-016,5,Inspection Station,2025-09-26,Morning (6AM-2PM),2025-09-26 07:43,2025-09-26 10:27,10.0,15.4,1.0,165.0,10,8,0.85,150.33,95.67
PRD-RUN-000631,JOB-00160,PRD-007,MCH-001,OPR-002,1,CNC Mill,2024-03-26,Night (10PM-6AM),2024-03-26 05:11,2024-03-26 07:12,10.1,55.2,7.6,128.1,2,1,0.876,170.71,70.29
PRD-RUN-000632,JOB-00160,PRD-007,MCH-009,OPR-001,2,Drill Press,2024-03-26,Morning (6AM-2PM),2024-03-26 07:36,2024-03-26 08:35,8.4,25.1,18.8,77.4,2,1,0.85,43.95,34.18
PRD-RUN-000633,JOB-00160,PRD-007,MCH-010,OPR-005,3,Drill Press,2024-03-26,Morning (6AM-2PM),2024-03-26 09:02,2024-03-26 09:49,14.1,16.5,1.1,48.2,2,1,0.904,35.33,27.48
PRD-RUN-000634,JOB-00160,PRD-007,MCH-011,OPR-005,4,Surface Grinder,2024-03-26,Morning (6AM-2PM),2024-03-26 10:39,2024-03-26 11:33,12.0,21.2,37.8,92.2,2,1,0.853,58.93,31.73
PRD-RUN-000635,JOB-00160,PRD-007,MCH-017,OPR-014,5,Inspection Station,2024-03-26,Morning (6AM-2PM),2024-03-26 13:00,2024-03-26 13:47,11.8,17.6,66.4,113.4,2,1,0.864,43.08,27.42
PRD-RUN-000636,JOB-00161,PRD-004,MCH-005,OPR-002,1,CNC Lathe,2025-01-13,Morning (6AM-2PM),2025-01-13 06:51,2025-01-13 08:08,7.8,34.5,22.0,98.8,2,1,0.85,96.0,44.8
PRD-RUN-000637,JOB-00161,PRD-004,MCH-012,OPR-002,2,Surface Grinder,2025-01-13,Morning (6AM-2PM),2025-01-13 08:29,2025-01-13 09:58,13.4,37.9,12.1,101.3,2,1,0.85,96.63,52.03
PRD-RUN-000638,JOB-00161,PRD-004,MCH-018,OPR-004,3,Inspection Station,2025-01-13,Morning (6AM-2PM),2025-01-13 10:19,2025-01-13 11:00,11.0,14.9,3.1,43.9,2,1,0.85,37.4,23.8
PRD-RUN-000639,JOB-00162,PRD-003,MCH-003,OPR-007,1,CNC Mill,2024-04-16,Night (10PM-6AM),2024-04-16 05:34,2024-04-16 09:19,9.0,43.3,52.0,277.5,5,4,0.916,319.46,131.54
PRD-RUN-000640,JOB-00162,PRD-003,MCH-010,OPR-001,2,Drill Press,2024-04-16,Morning (6AM-2PM),2024-04-16 10:07,2024-04-16 12:37,10.4,28.0,22.8,173.2,5,4,0.85,112.8,87.73
PRD-RUN-000641,JOB-00162,PRD-003,MCH-006,OPR-011,3,CNC Lathe,2024-04-16,Morning (6AM-2PM),2024-04-16 13:44,2024-04-16 17:45,17.6,44.6,54.6,295.2,5,4,0.85,300.75,140.35
PRD-RUN-000642,JOB-00162,PRD-003,MCH-017,OPR-012,4,Inspection Station,2024-04-16,Afternoon (2PM-10PM),2024-04-16 18:04,2024-04-16 19:39,8.2,17.3,7.7,102.4,5,4,0.85,86.81,55.24
PRD-RUN-000643,JOB-00163,PRD-001,MCH-001,OPR-013,1,CNC Mill,2025-11-04,Night (10PM-6AM),2025-11-04 03:04,2025-11-05 16:19,15.3,44.4,1.0,2236.3,50,45,0.918,3166.68,1303.93
PRD-RUN-000644,JOB-00163,PRD-001,MCH-009,OPR-002,2,Drill Press,2025-11-05,Afternoon (2PM-10PM),2025-11-05 18:03,2025-11-06 13:06,13.4,22.6,85.0,1228.4,50,42,0.85,857.55,666.98
PRD-RUN-000645,JOB-00163,PRD-001,MCH-011,OPR-007,3,Surface Grinder,2025-11-06,Afternoon (2PM-10PM),2025-11-06 14:24,2025-11-07 22:01,11.2,37.7,72.0,1968.2,50,47,0.957,2054.22,1106.12
PRD-RUN-000646,JOB-00163,PRD-001,MCH-017,OPR-009,4,Inspection Station,2025-11-07,Night (10PM-6AM),2025-11-07 22:44,2025-11-08 12:58,8.6,16.9,24.6,878.2,50,42,0.85,782.47,497.93
PRD-RUN-000647,JOB-00164,PRD-001,MCH-001,OPR-006,1,CNC Mill,2025-02-07,Morning (6AM-2PM),2025-02-07 06:02,2025-02-07 15:18,7.1,54.9,52.5,608.6,10,8,0.85,787.81,324.39
PRD-RUN-000648,JOB-00164,PRD-001,MCH-009,OPR-002,2,Drill Press,2025-02-07,Afternoon (2PM-10PM),2025-02-07 15:37,2025-02-07 19:30,11.4,22.1,13.2,245.6,10,8,0.85,174.3,135.57
PRD-RUN-000649,JOB-00164,PRD-001,MCH-012,OPR-007,3,Surface Grinder,2025-02-07,Afternoon (2PM-10PM),2025-02-07 19:54,2025-02-08 02:02,10.8,35.7,7.7,375.5,10,8,0.886,398.45,214.55
PRD-RUN-000650,JOB-00164,PRD-001,MCH-018,OPR-006,4,Inspection Station,2025-02-08,Night (10PM-6AM),2025-02-08 02:48,2025-02-08 06:08,6.0,19.4,27.8,227.8,10,8,0.85,183.33,116.67
PRD-RUN-000651,JOB-00165,PRD-002,MCH-007,OPR-001,1,CNC Lathe,2025-01-13,Night (10PM-6AM),2025-01-13 04:37,2025-01-14 18:40,17.6,45.3,8.9,2291.5,50,42,0.85,2853.25,1331.52
PRD-RUN-000652,JOB-00165,PRD-002,MCH-012,OPR-009,2,Surface Grinder,2025-01-14,Afternoon (2PM-10PM),2025-01-14 20:33,2025-01-15 21:29,10.6,29.7,100.9,1596.5,50,42,0.85,1620.23,872.43
PRD-RUN-000653,JOB-00165,PRD-002,MCH-015,OPR-004,3,Assembly Station,2025-01-15,Night (10PM-6AM),2025-01-15 22:39,2025-01-17 08:12,7.7,40.1,52.3,2065.0,50,44,0.883,1341.8,1174.08
PRD-RUN-000654,JOB-00165,PRD-002,MCH-018,OPR-015,4,Inspection Station,2025-01-17,Morning (6AM-2PM),2025-01-17 08:38,2025-01-18 00:28,10.0,18.8,12.8,962.8,50,42,0.85,870.83,554.17
PRD-RUN-000655,JOB-00166,PRD-007,MCH-001,OPR-015,1,CNC Mill,2024-11-18,Night (10PM-6AM),2024-11-18 03:41,2024-11-19 01:31,11.7,64.9,20.6,1330.3,20,17,0.85,1855.41,763.99
PRD-RUN-000656,JOB-00166,PRD-007,MCH-008,OPR-004,2,Drill Press,2024-11-19,Night (10PM-6AM),2024-11-19 02:03,2024-11-19 09:57,5.6,23.4,3.2,476.8,20,17,0.879,355.2,276.27
PRD-RUN-000657,JOB-00166,PRD-007,MCH-008,OPR-006,3,Drill Press,2024-11-19,Morning (6AM-2PM),2024-11-19 10:34,2024-11-19 19:46,13.4,26.9,9.8,561.2,20,17,0.85,413.55,321.65
PRD-RUN-000658,JOB-00166,PRD-007,MCH-011,OPR-006,4,Surface Grinder,2024-11-19,Afternoon (2PM-10PM),2024-11-19 21:03,2024-11-20 12:04,11.4,44.5,50.9,952.3,20,17,0.85,976.52,525.82
PRD-RUN-000659,JOB-00166,PRD-007,MCH-018,OPR-001,5,Inspection Station,2024-11-20,Morning (6AM-2PM),2024-11-20 13:10,2024-11-20 19:26,11.4,18.2,48.5,423.9,20,17,0.85,344.12,218.98
PRD-RUN-000660,JOB-00167,PRD-005,MCH-002,OPR-001,1,CNC Mill,2024-04-11,Morning (6AM-2PM),2024-04-11 06:34,2024-04-11 11:24,6.2,56.8,38.8,329.0,5,4,0.85,411.12,169.28
PRD-RUN-000661,JOB-00167,PRD-005,MCH-008,OPR-012,2,Drill Press,2024-04-11,Morning (6AM-2PM),2024-04-11 12:39,2024-04-11 14:40,13.5,21.4,66.3,186.8,5,4,0.875,90.38,70.29
PRD-RUN-000662,JOB-00167,PRD-005,MCH-016,OPR-003,3,Assembly Station,2024-04-11,Afternoon (2PM-10PM),2024-04-11 15:30,2024-04-11 20:40,12.3,59.4,23.3,332.6,5,4,0.986,206.2,180.43
PRD-RUN-000663,JOB-00167,PRD-005,MCH-017,OPR-010,4,Inspection Station,2024-04-11,Afternoon (2PM-10PM),2024-04-11 21:03,2024-04-11 22:52,9.3,20.0,14.8,124.1,5,4,0.85,100.19,63.76
PRD-RUN-000664,JOB-00168,PRD-003,MCH-002,OPR-005,1,CNC Mill,2025-02-17,Night (10PM-6AM),2025-02-17 03:33,2025-02-17 18:48,11.7,45.2,101.0,1016.7,20,19,0.97,1297.24,534.16
PRD-RUN-000665,JOB-00168,PRD-003,MCH-009,OPR-002,2,Drill Press,2025-02-17,Afternoon (2PM-10PM),2025-02-17 19:04,2025-02-18 03:33,9.0,25.0,0.3,509.3,20,17,0.85,381.75,296.92
PRD-RUN-000666,JOB-00168,PRD-003,MCH-006,OPR-010,3,CNC Lathe,2025-02-18,Night (10PM-6AM),2025-02-18 04:28,2025-02-18 20:46,10.2,48.4,39.4,1017.6,20,17,0.85,1222.75,570.62
PRD-RUN-000667,JOB-00168,PRD-003,MCH-017,OPR-009,4,Inspection Station,2025-02-18,Afternoon (2PM-10PM),2025-02-18 21:08,2025-02-19 03:48,10.6,19.5,3.4,404.0,20,17,0.85,367.22,233.68
PRD-RUN-000668,JOB-00169,PRD-002,MCH-005,OPR-011,1,CNC Lathe,2025-03-11,Night (10PM-6AM),2025-03-11 05:44,2025-03-11 06:41,10.4,46.2,44.8,101.4,1,1,0.85,70.75,33.02
PRD-RUN-000669,JOB-00169,PRD-002,MCH-012,OPR-008,2,Surface Grinder,2025-03-11,Morning (6AM-2PM),2025-03-11 07:21,2025-03-11 08:09,18.1,29.6,31.5,79.2,1,1,0.896,51.68,27.83
PRD-RUN-000670,JOB-00169,PRD-002,MCH-014,OPR-009,3,Assembly Station,2025-03-11,Morning (6AM-2PM),2025-03-11 08:28,2025-03-11 09:41,12.7,59.9,9.2,81.8,1,1,0.85,48.4,42.35
PRD-RUN-000671,JOB-00169,PRD-002,MCH-017,OPR-006,4,Inspection Station,2025-03-11,Morning (6AM-2PM),2025-03-11 10:04,2025-03-11 10:33,9.3,19.6,18.1,47.0,1,1,0.85,26.49,16.86
PRD-RUN-000672,JOB-00170,PRD-005,MCH-003,OPR-009,1,CNC Mill,2025-12-08,Night (10PM-6AM),2025-12-08 01:30,2025-12-08 03:13,10.7,46.0,2.1,104.8,2,1,0.85,145.49,59.91
PRD-RUN-000673,JOB-00170,PRD-005,MCH-010,OPR-015,2,Drill Press,2025-12-08,Night (10PM-6AM),2025-12-08 03:48,2025-12-08 04:37,3.0,23.0,27.4,76.4,2,1,0.85,36.75,28.58
PRD-RUN-000674,JOB-00170,PRD-005,MCH-015,OPR-003,3,Assembly Station,2025-12-08,Night (10PM-6AM),2025-12-08 04:52,2025-12-08 07:25,13.1,70.1,1.6,154.9,2,2,1.0,102.2,89.42
PRD-RUN-000675,JOB-00170,PRD-005,MCH-018,OPR-012,4,Inspection Station,2025-12-08,Morning (6AM-2PM),2025-12-08 08:03,2025-12-08 08:47,8.2,17.9,17.1,61.1,2,1,0.85,40.33,25.67
PRD-RUN-000676,JOB-00171,PRD-002,MCH-007,OPR-012,1,CNC Lathe,2025-09-10,Night (10PM-6AM),2025-09-10 02:09,2025-09-10 14:13,5.7,35.9,10.8,734.5,20,17,0.878,904.62,422.16
PRD-RUN-000677,JOB-00171,PRD-002,MCH-012,OPR-015,2,Surface Grinder,2025-09-10,Afternoon (2PM-10PM),2025-09-10 15:03,2025-09-11 01:47,15.7,31.4,34.6,678.3,20,17,0.85,697.34,375.49
PRD-RUN-000678,JOB-00171,PRD-002,MCH-014,OPR-002,3,Assembly Station,2025-09-11,Night (10PM-6AM),2025-09-11 02:08,2025-09-12 02:09,14.6,71.3,14.3,1454.9,20,17,0.85,960.4,840.35
PRD-RUN-000679,JOB-00171,PRD-002,MCH-018,OPR-005,4,Inspection Station,2025-09-12,Night (10PM-6AM),2025-09-12 02:41,2025-09-12 08:03,13.9,15.4,8.7,330.6,20,18,0.903,295.07,187.77
PRD-RUN-000680,JOB-00172,PRD-005,MCH-002,OPR-014,1,CNC Mill,2024-11-22,Night (10PM-6AM),2024-11-22 03:41,2024-11-22 19:15,7.7,46.3,8.6,942.3,20,18,0.904,1322.74,544.66
PRD-RUN-000681,JOB-00172,PRD-005,MCH-009,OPR-010,2,Drill Press,2024-11-22,Afternoon (2PM-10PM),2024-11-22 19:46,2024-11-23 03:37,3.0,23.4,20.3,491.3,20,17,0.85,353.25,274.75
PRD-RUN-000682,JOB-00172,PRD-005,MCH-014,OPR-011,3,Assembly Station,2024-11-23,Night (10PM-6AM),2024-11-23 04:23,2024-11-24 04:14,8.5,71.1,24.8,1455.3,20,17,0.85,953.67,834.46
PRD-RUN-000683,JOB-00172,PRD-005,MCH-018,OPR-003,4,Inspection Station,2024-11-24,Night (10PM-6AM),2024-11-24 05:03,2024-11-24 10:16,7.1,15.3,20.3,333.4,20,17,0.898,287.01,182.64
PRD-RUN-000684,JOB-00173,PRD-005,MCH-002,OPR-009,1,CNC Mill,2024-09-06,Night (10PM-6AM),2024-09-06 02:23,2024-09-06 04:24,10.7,54.9,43.6,164.1,2,1,0.85,170.71,70.29
PRD-RUN-000685,JOB-00173,PRD-005,MCH-008,OPR-015,2,Drill Press,2024-09-06,Morning (6AM-2PM),2024-09-06 07:26,2024-09-06 08:32,11.6,27.2,169.3,235.3,2,1,0.85,49.5,38.5
PRD-RUN-000686,JOB-00173,PRD-005,MCH-015,OPR-002,3,Assembly Station,2024-09-06,Morning (6AM-2PM),2024-09-06 08:59,2024-09-06 11:24,5.1,70.0,13.0,158.1,2,1,0.85,96.73,84.64
PRD-RUN-000687,JOB-00173,PRD-005,MCH-017,OPR-006,4,Inspection Station,2024-09-06,Morning (6AM-2PM),2024-09-06 12:40,2024-09-06 13:25,7.1,19.0,69.5,114.6,2,1,0.85,41.34,26.31
PRD-RUN-000688,JOB-00174,PRD-008,MCH-004,OPR-005,1,CNC Mill,2024-09-16,Night (10PM-6AM),2024-09-16 05:11,2024-09-16 12:54,4.9,45.8,11.7,474.6,10,9,0.917,655.77,270.02
PRD-RUN-000689,JOB-00174,PRD-008,MCH-009,OPR-011,2,Drill Press,2024-09-16,Morning (6AM-2PM),2024-09-16 13:20,2024-09-16 17:20,10.3,23.0,3.7,244.0,10,8,0.85,180.22,140.17
PRD-RUN-000690,JOB-00174,PRD-008,MCH-015,OPR-013,3,Assembly Station,2024-09-16,Afternoon (2PM-10PM),2024-09-16 17:56,2024-09-17 00:25,14.9,37.4,20.4,409.3,10,9,0.924,259.27,226.86
PRD-RUN-000691,JOB-00174,PRD-008,MCH-017,OPR-011,4,Inspection Station,2024-09-17,Night (10PM-6AM),2024-09-17 01:23,2024-09-17 04:41,9.1,18.9,41.9,240.0,10,8,0.85,181.59,115.56
PRD-RUN-000692,JOB-00175,PRD-008,MCH-001,OPR-012,1,CNC Mill,2025-11-04,Morning (6AM-2PM),2025-11-04 06:10,2025-11-04 17:11,6.0,65.5,4.8,665.8,10,8,0.85,936.42,385.58
PRD-RUN-000693,JOB-00175,PRD-008,MCH-008,OPR-006,2,Drill Press,2025-11-04,Afternoon (2PM-10PM),2025-11-04 17:55,2025-11-04 22:15,8.4,25.2,18.0,278.4,10,8,0.85,195.3,151.9
PRD-RUN-000694,JOB-00175,PRD-008,MCH-016,OPR-016,3,Assembly Station,2025-11-04,Night (10PM-6AM),2025-11-04 22:55,2025-11-05 09:04,6.4,60.2,24.5,632.9,10,8,0.869,405.6,354.9
PRD-RUN-000695,JOB-00175,PRD-008,MCH-018,OPR-011,4,Inspection Station,2025-11-05,Morning (6AM-2PM),2025-11-05 09:29,2025-11-05 12:56,6.8,20.0,7.3,214.1,10,8,0.85,189.57,120.63
PRD-RUN-000696,JOB-00176,PRD-007,MCH-001,OPR-006,1,CNC Mill,2024-05-29,Night (10PM-6AM),2024-05-29 01:13,2024-05-29 18:25,10.3,51.1,0.1,1032.4,20,17,0.85,1462.42,602.17
PRD-RUN-000697,JOB-00176,PRD-007,MCH-009,OPR-010,2,Drill Press,2024-05-29,Afternoon (2PM-10PM),2024-05-29 19:32,2024-05-30 03:48,12.2,24.2,55.3,551.5,20,17,0.85,372.15,289.45
PRD-RUN-000698,JOB-00176,PRD-007,MCH-008,OPR-015,3,Drill Press,2024-05-30,Night (10PM-6AM),2024-05-30 04:36,2024-05-30 12:44,12.4,23.8,32.0,520.4,20,17,0.85,366.3,284.9
PRD-RUN-000699,JOB-00176,PRD-007,MCH-011,OPR-001,4,Surface Grinder,2024-05-30,Morning (6AM-2PM),2024-05-30 13:47,2024-05-30 21:34,7.3,23.0,45.2,512.5,20,17,0.85,506.24,272.59
PRD-RUN-000700,JOB-00176,PRD-007,MCH-018,OPR-015,5,Inspection Station,2024-05-30,Night (10PM-6AM),2024-05-30 22:28,2024-05-31 04:50,11.1,18.5,38.3,419.4,20,17,0.85,349.34,222.31
PRD-RUN-000701,JOB-00177,PRD-006,MCH-007,OPR-014,1,CNC Lathe,2025-12-10,Night (10PM-6AM),2025-12-10 02:11,2025-12-10 09:28,15.4,42.2,40.0,477.4,10,8,0.85,546.75,255.15
PRD-RUN-000702,JOB-00177,PRD-006,MCH-010,OPR-013,2,Drill Press,2025-12-10,Morning (6AM-2PM),2025-12-10 09:52,2025-12-10 13:07,8.4,18.7,2.5,197.9,10,9,0.915,146.55,113.98
PRD-RUN-000703,JOB-00177,PRD-006,MCH-012,OPR-008,3,Surface Grinder,2025-12-10,Afternoon (2PM-10PM),2025-12-10 15:58,2025-12-10 22:14,13.0,36.3,163.0,539.0,10,9,0.911,407.33,219.33
PRD-RUN-000704,JOB-00177,PRD-006,MCH-018,OPR-012,4,Inspection Station,2025-12-10,Night (10PM-6AM),2025-12-10 23:33,2025-12-11 02:30,15.2,16.2,53.4,230.6,10,8,0.85,162.43,103.37
PRD-RUN-000705,JOB-00178,PRD-007,MCH-003,OPR-016,1,CNC Mill,2024-02-21,Morning (6AM-2PM),2024-02-21 06:17,2024-02-21 12:06,7.8,68.2,44.1,392.9,5,4,0.85,494.13,203.47
PRD-RUN-000706,JOB-00178,PRD-007,MCH-010,OPR-013,2,Drill Press,2024-02-21,Morning (6AM-2PM),2024-02-21 13:02,2024-02-21 15:01,11.3,21.6,47.3,166.6,5,4,0.943,89.47,69.59
PRD-RUN-000707,JOB-00178,PRD-007,MCH-009,OPR-002,3,Drill Press,2024-02-21,Afternoon (2PM-10PM),2024-02-21 15:09,2024-02-21 17:06,8.7,21.8,0.9,118.6,5,4,0.85,88.28,68.66
PRD-RUN-000708,JOB-00178,PRD-007,MCH-011,OPR-004,4,Surface Grinder,2024-02-21,Afternoon (2PM-10PM),2024-02-21 17:25,2024-02-21 20:39,9.1,37.0,8.0,202.1,5,4,0.85,210.28,113.22
PRD-RUN-000709,JOB-00178,PRD-007,MCH-018,OPR-014,5,Inspection Station,2024-02-21,Afternoon (2PM-10PM),2024-02-21 21:55,2024-02-21 23:33,11.2,17.3,66.3,164.0,5,4,0.85,89.56,56.99
PRD-RUN-000710,JOB-00179,PRD-002,MCH-006,OPR-013,1,CNC Lathe,2025-04-08,Night (10PM-6AM),2025-04-08 04:05,2025-04-08 07:42,12.2,41.0,21.7,238.9,5,4,0.902,271.5,126.7
PRD-RUN-000711,JOB-00179,PRD-002,MCH-011,OPR-006,2,Surface Grinder,2025-04-08,Morning (6AM-2PM),2025-04-08 10:40,2025-04-08 13:08,14.3,26.7,148.5,296.3,5,4,0.85,160.12,86.22
PRD-RUN-000712,JOB-00179,PRD-002,MCH-014,OPR-010,3,Assembly Station,2025-04-08,Morning (6AM-2PM),2025-04-08 13:44,2025-04-08 21:47,12.9,94.1,8.5,491.9,5,4,0.85,322.27,281.98
PRD-RUN-000713,JOB-00179,PRD-002,MCH-017,OPR-005,4,Inspection Station,2025-04-08,Night (10PM-6AM),2025-04-08 23:25,2025-04-09 00:53,13.9,14.8,76.6,164.5,5,4,0.885,80.58,51.28
PRD-RUN-000714,JOB-00180,PRD-007,MCH-002,OPR-011,1,CNC Mill,2024-01-02,Night (10PM-6AM),2024-01-02 02:28,2024-01-02 07:26,16.3,56.3,51.5,349.3,5,4,0.85,421.88,173.72
PRD-RUN-000715,JOB-00180,PRD-007,MCH-008,OPR-003,2,Drill Press,2024-01-02,Morning (6AM-2PM),2024-01-02 08:07,2024-01-02 09:48,10.9,17.9,32.3,132.7,5,4,0.941,75.3,58.57
PRD-RUN-000716,JOB-00180,PRD-007,MCH-009,OPR-005,3,Drill Press,2024-01-02,Morning (6AM-2PM),2024-01-02 10:32,2024-01-02 12:23,11.6,19.9,26.5,137.6,5,4,0.922,83.32,64.81
PRD-RUN-000717,JOB-00180,PRD-007,MCH-012,OPR-015,4,Surface Grinder,2024-01-02,Afternoon (2PM-10PM),2024-01-02 14:45,2024-01-02 18:12,14.0,38.6,131.2,338.2,5,4,0.85,224.25,120.75
PRD-RUN-000718,JOB-00180,PRD-007,MCH-018,OPR-006,5,Inspection Station,2024-01-02,Afternoon (2PM-10PM),2024-01-02 19:23,2024-01-02 21:01,10.7,17.5,61.3,159.5,5,4,0.85,90.02,57.28
PRD-RUN-000719,JOB-00181,PRD-007,MCH-004,OPR-001,1,CNC Mill,2025-06-02,Night (10PM-6AM),2025-06-02 04:49,2025-06-02 13:04,12.5,48.2,32.7,527.2,10,8,0.85,700.54,288.46
PRD-RUN-000720,JOB-00181,PRD-007,MCH-010,OPR-005,2,Drill Press,2025-06-02,Afternoon (2PM-10PM),2025-06-02 15:06,2025-06-02 19:06,10.7,22.9,113.5,353.2,10,9,0.924,179.77,139.82
PRD-RUN-000721,JOB-00181,PRD-007,MCH-008,OPR-006,3,Drill Press,2025-06-02,Afternoon (2PM-10PM),2025-06-02 19:37,2025-06-02 23:59,12.6,24.9,15.3,276.9,10,8,0.85,196.2,152.6
PRD-RUN-000722,JOB-00181,PRD-007,MCH-012,OPR-010,4,Surface Grinder,2025-06-03,Night (10PM-6AM),2025-06-03 01:38,2025-06-03 08:09,8.6,38.2,81.6,472.2,10,8,0.85,423.15,227.85
PRD-RUN-000723,JOB-00181,PRD-007,MCH-017,OPR-006,5,Inspection Station,2025-06-03,Morning (6AM-2PM),2025-06-03 09:09,2025-06-03 12:33,7.0,19.7,44.2,248.2,10,8,0.85,187.0,119.0
PRD-RUN-000724,JOB-00182,PRD-008,MCH-002,OPR-007,1,CNC Mill,2024-10-17,Night (10PM-6AM),2024-10-17 04:23,2024-10-17 18:29,9.4,41.8,5.6,851.0,20,18,0.91,1197.65,493.15
PRD-RUN-000725,JOB-00182,PRD-008,MCH-009,OPR-003,2,Drill Press,2024-10-17,Afternoon (2PM-10PM),2024-10-17 19:06,2024-10-18 02:55,13.1,22.8,10.4,479.5,20,18,0.941,351.82,273.64
PRD-RUN-000726,JOB-00182,PRD-008,MCH-014,OPR-005,3,Assembly Station,2024-10-18,Night (10PM-6AM),2024-10-18 03:21,2024-10-18 23:55,13.6,61.0,3.7,1237.3,20,18,0.931,822.4,719.6
PRD-RUN-000727,JOB-00182,PRD-008,MCH-018,OPR-001,4,Inspection Station,2024-10-19,Night (10PM-6AM),2024-10-19 00:13,2024-10-19 06:51,10.0,19.4,5.6,403.6,20,17,0.85,364.83,232.17
PRD-RUN-000728,JOB-00183,PRD-003,MCH-004,OPR-006,1,CNC Mill,2025-09-18,Morning (6AM-2PM),2025-09-18 06:10,2025-09-18 11:55,10.1,67.0,13.8,358.9,5,4,0.85,488.89,201.31
